source	arxiv_id	year	title	authors	venue	url	tags	matched_queries
arxiv	2507.18305v1	2025	BadReasoner: Planting Tunable Overthinking Backdoors into Large Reasoning Models for Fun or Profit	Biao Yi; Zekun Fei; Jianing Geng; Tong Li; Lihai Nie; Zheli Liu; Yiming Li	arXiv	http://arxiv.org/abs/2507.18305v1	mechanism; reasoning	all:"large reasoning models" AND all:"emergent"
arxiv	2507.18215v2	2025	Information Security Based on LLM Approaches: A Review	Chang Gong; Zhongwen Li; Xiaoqi Li	arXiv	http://arxiv.org/abs/2507.18215v2	reasoning	all:"emergent intelligence" AND all:"language model"
arxiv	2507.16713v2	2025	A Pragmatist Robot: Learning to Plan Tasks by Experiencing the Real World	Kaixian Qu; Guowei Lan; René Zurbrügg; Changan Chen; Christopher E. Mower; Haitham Bou-Ammar; Marco Hutter	arXiv	http://arxiv.org/abs/2507.16713v2	reasoning; icl; definition_theory	all:"emergent intelligence" AND all:"language model"
arxiv	2507.15788v1	2025	Small LLMs Do Not Learn a Generalizable Theory of Mind via Reinforcement Learning	Sneheel Sarangi; Hanan Salam	arXiv	http://arxiv.org/abs/2507.15788v1	reasoning; phase_scaling; definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2507.15357v1	2025	Metaphor and Large Language Models: When Surface Features Matter More than Deep Understanding	Elisa Sanchez-Bayona; Rodrigo Agerri	arXiv	http://arxiv.org/abs/2507.15357v1	benchmark_sudden; icl; phase_scaling; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2507.10599v2	2025	Emergence of Hierarchical Emotion Organization in Large Language Models	Maya Okawa; Bo Zhao; Eric J. Bigelow; Rose Yu; Tomer Ullman; Ekdeep Singh Lubana; Hidenori Tanaka	arXiv	http://arxiv.org/abs/2507.10599v2	reasoning; phase_scaling; safety_alignment; definition_theory	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language model"
arxiv	2507.07810v2	2025	Understanding and Controlling Repetition Neurons and Induction Heads in In-Context Learning	Nhi Hoai Doan; Tatsuya Hiraoka; Kentaro Inui	arXiv	http://arxiv.org/abs/2507.07810v2	mechanism; icl	all:"induction heads" AND all:"in-context learning"
arxiv	2507.07748v1	2025	When Large Language Models Meet Law: Dual-Lens Taxonomy, Technical Advances, and Ethical Governance	Peizhang Shao; Linrui Xu; Jinxi Wang; Wei Zhou; Xingyu Wu	arXiv	http://arxiv.org/abs/2507.07748v1	mechanism; reasoning; phase_scaling; definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2507.07484v1	2025	Machine Bullshit: Characterizing the Emergent Disregard for Truth in Large Language Models	Kaiqu Liang; Haimin Hu; Xuandong Zhao; Dawn Song; Thomas L. Griffiths; Jaime Fernández Fisac	arXiv	http://arxiv.org/abs/2507.07484v1	benchmark_sudden; mechanism; reasoning; safety_alignment; definition_theory	all:"emergent" AND all:"large language model"
arxiv	2507.04642v2	2025	R1-RE: Cross-Domain Relation Extraction with RLVR	Runpeng Dai; Tong Zheng; Run Yang; Kaixian Yu; Hongtu Zhu	arXiv	http://arxiv.org/abs/2507.04642v2	reasoning; definition_theory	all:"RLVR" AND all:"emergence" || all:"emergent reasoning" AND all:"language model"
arxiv	2507.00653v1	2025	Cognitive Load-Aware Inference: A Neuro-Symbolic Framework for Optimizing the Token Economy of Large Language Models	Yilun Zhang	arXiv	http://arxiv.org/abs/2507.00653v1	benchmark_sudden; reasoning; phase_scaling; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2506.21782v1	2025	M3PO: Massively Multi-Task Model-Based Policy Optimization	Aditya Narendra; Dmitry Makarov; Aleksandr Panov	arXiv	http://arxiv.org/abs/2506.21782v1	benchmark_sudden; mechanism; world_model; reasoning; safety_alignment	all:"implicit world model" AND all:"generative model"
arxiv	2506.20743v1	2025	A Survey of AI for Materials Science: Foundation Models, LLM Agents, Datasets, and Tools	Minh-Hao Van; Prateek Verma; Chen Zhao; Xintao Wu	arXiv	http://arxiv.org/abs/2506.20743v1	reasoning; phase_scaling; safety_alignment; definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2506.19783v2	2025	SAGE: Strategy-Adaptive Generation Engine for Query Rewriting	Teng Wang; Hailei Gong; Changwang Zhang; Jun Wang	arXiv	http://arxiv.org/abs/2506.19783v2	benchmark_sudden; mechanism; phase_scaling; definition_theory	all:"emergent behavior" AND all:"large language models"
arxiv	2506.18485v3	2025	A Simple "Motivation" Can Enhance Reinforcement Finetuning of Large Reasoning Models	Junjie Zhang; Guozheng Ma; Shunyu Liu; Haoyu Wang; Jiaxing Huang; Ting-En Lin; Fei Huang; Yongbin Li; Dacheng Tao	arXiv	http://arxiv.org/abs/2506.18485v3	reasoning; icl	all:"large reasoning models" AND all:"emergent"
arxiv	2507.12472v1	2025	A Survey of AIOps in the Era of Large Language Models	Lingzhe Zhang; Tong Jia; Mengxi Jia; Yifan Wu; Aiwei Liu; Yong Yang; Zhonghai Wu; Xuming Hu; Philip S. Yu; Ying Li	arXiv	http://arxiv.org/abs/2507.12472v1	definition_theory	all:"emergence" AND all:"large language models"
arxiv	2506.14641v3	2025	Revisiting Chain-of-Thought Prompting: Zero-shot Can Be Stronger than Few-shot	Xiang Cheng; Chengyan Pan; Minjun Zhao; Deyang Li; Fangchao Liu; Xinyu Zhang; Xiao Zhang; Yong Liu	arXiv	http://arxiv.org/abs/2506.14641v3	benchmark_sudden; reasoning; icl; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2506.13752v1	2025	Steering LLM Thinking with Budget Guidance	Junyan Li; Wenshuo Zhao; Yang Zhang; Chuang Gan	arXiv	http://arxiv.org/abs/2506.13752v1	benchmark_sudden; reasoning; definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2506.13044v1	2025	Just Go Parallel: Improving the Multilingual Capabilities of Large Language Models	Muhammad Reza Qorib; Junyi Li; Hwee Tou Ng	arXiv	http://arxiv.org/abs/2506.13044v1	benchmark_sudden; reasoning; phase_scaling; definition_theory	all:"emergent abilities" AND all:"language models" || all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2506.11613v1	2025	Model Organisms for Emergent Misalignment	Edward Turner; Anna Soligo; Mia Taylor; Senthooran Rajamanoharan; Neel Nanda	arXiv	http://arxiv.org/abs/2506.11613v1	phase_scaling; safety_alignment; definition_theory	all:"critical" AND all:"language model" AND all:"phase transition"
arxiv	2506.21571v2	2025	Towards Understanding the Cognitive Habits of Large Reasoning Models	Jianshuo Dong; Yujia Fu; Chuanrui Hu; Chao Zhang; Han Qiu	arXiv	http://arxiv.org/abs/2506.21571v2	benchmark_sudden; reasoning; safety_alignment	all:"large reasoning models" AND all:"emergent"
arxiv	2506.09890v1	2025	The Emergence of Abstract Thought in Large Language Models Beyond Any Language	Yuxin Chen; Yiran Zhao; Yang Zhang; An Zhang; Kenji Kawaguchi; Shafiq Joty; Junnan Li; Tat-Seng Chua; Michael Qizhe Shieh; Wenxuan Zhang	arXiv	http://arxiv.org/abs/2506.09890v1	mechanism; phase_scaling; definition_theory	all:"emergence" AND all:"large language models"
arxiv	2506.11135v1	2025	Large Language Models and Emergence: A Complex Systems Perspective	David C. Krakauer; John W. Krakauer; Melanie Mitchell	arXiv	http://arxiv.org/abs/2506.11135v1	mechanism; definition_theory	all:"emergent capabilities" AND all:"language models" || all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language model" || all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models" || all:"emergent intelligence" AND all:"language model"
arxiv	2506.09048v1	2025	Understanding Task Vectors in In-Context Learning: Emergence, Functionality, and Limitations	Yuxin Dong; Jiachen Jiang; Zhihui Zhu; Xia Ning	arXiv	http://arxiv.org/abs/2506.09048v1	mechanism; icl; definition_theory	all:"in-context learning" AND all:"emergent"
arxiv	2507.00004v2	2025	A Theory of Inference Compute Scaling: Reasoning through Directed Stochastic Skill Search	Austin R. Ellis-Mohr; Anuj K. Nayak; Lav R. Varshney	arXiv	http://arxiv.org/abs/2507.00004v2	reasoning; phase_scaling; definition_theory	all:"emergent behavior" AND all:"large language models"
arxiv	2506.12078v1	2025	Modeling Earth-Scale Human-Like Societies with One Billion Agents	Haoxiang Guan; Jiyan He; Liyang Fan; Zhenzhen Ren; Shaobin He; Xin Yu; Yuan Chen; Shuxin Zheng; Tie-Yan Liu; Zhen Liu	arXiv	http://arxiv.org/abs/2506.12078v1	phase_scaling; definition_theory	all:"emergent behavior" AND all:"large language models"
arxiv	2506.06678v2	2025	Learning Variational Quantum Circuit Parameters with Classical Artificial Intelligence for Quantum Phase Transition Detection	Xin Li; Zhang-Qi Yin	arXiv	http://arxiv.org/abs/2506.06678v2	mechanism; phase_scaling	all:"phase transition" AND all:"language model"
arxiv	2506.04374v1	2025	A Statistical Physics of Language Model Reasoning	Jack David Carson; Amir Reisizadeh	arXiv	http://arxiv.org/abs/2506.04374v1	benchmark_sudden; mechanism; reasoning; phase_scaling; definition_theory	all:"emergent reasoning" AND all:"language model"
arxiv	2506.03723v1	2025	Verbalized Confidence Triggers Self-Verification: Emergent Behavior Without Explicit Reasoning Supervision	Chaeyun Jang; Moonseok Choi; Yegon Kim; Hyungi Lee; Juho Lee	arXiv	http://arxiv.org/abs/2506.03723v1	reasoning; definition_theory	all:"emergent behavior" AND all:"large language models"
arxiv	2506.03703v3	2025	Learning-at-Criticality in Large Language Models for Quantum Field Theory and Beyond	Xiansheng Cai; Sihan Hu; Tao Wang; Yuan Huang; Pan Zhang; Youjin Deng; Kun Chen	arXiv	http://arxiv.org/abs/2506.03703v3	reasoning; phase_scaling; definition_theory	all:"critical" AND all:"language model" AND all:"phase transition"
arxiv	2506.02996v1	2025	Linear Spatial World Models Emerge in Large Language Models	Matthieu Tehenan; Christian Bolivar Moya; Tenghai Long; Guang Lin	arXiv	http://arxiv.org/abs/2506.02996v1	benchmark_sudden; mechanism; world_model; icl; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2506.02878v2	2025	CoT is Not True Reasoning, It Is Just a Tight Constraint to Imitate: A Theory Perspective	Jintian Shao; Yiming Cheng	arXiv	http://arxiv.org/abs/2506.02878v2	reasoning; definition_theory	all:"emergent reasoning" AND all:"language model"
arxiv	2506.02561v1	2025	Pruning General Large Language Models into Customized Expert Models	Yirao Zhao; Guizhen Chen; Kenji Kawaguchi; Lidong Bing; Wenxuan Zhang	arXiv	http://arxiv.org/abs/2506.02561v1	definition_theory	all:"coarse-graining" AND all:"language models"
arxiv	2506.02139v5	2025	The Unified Cognitive Consciousness Theory for Language Models: Anchoring Semantics, Thresholds of Activation, and Emergent Reasoning	Edward Y. Chang; Zeyneb N. Kaya; Ethan Chang	arXiv	http://arxiv.org/abs/2506.02139v5	benchmark_sudden; mechanism; reasoning; icl; definition_theory	all:"emergent reasoning" AND all:"language models" || all:"emergent reasoning" AND all:"language model"
arxiv	2506.04251v4	2025	Language-Driven Coordination and Learning in Multi-Agent Simulation Environments	Zhengyang Li; Sawyer Campos; Nana Wang	arXiv	http://arxiv.org/abs/2506.04251v4	definition_theory	all:"emergent behavior" AND all:"large language models"
arxiv	2506.00417v1	2025	World Models for Cognitive Agents: Transforming Edge Intelligence in Future Networks	Changyuan Zhao; Ruichen Zhang; Jiacheng Wang; Gaosheng Zhao; Dusit Niyato; Geng Sun; Shiwen Mao; Dong In Kim	arXiv	http://arxiv.org/abs/2506.00417v1	mechanism; world_model; reasoning; phase_scaling; safety_alignment	all:"world model" AND all:"transformer" AND all:"emergent"
arxiv	2506.00288v3	2025	Emergent Abilities of Large Language Models under Continued Pretraining for Language Adaptation	Ahmed Elhady; Eneko Agirre; Mikel Artetxe	arXiv	http://arxiv.org/abs/2506.00288v3	benchmark_sudden; icl; phase_scaling; definition_theory	all:"emergent abilities" AND all:"language models" || all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2505.24332v2	2025	DeepDiver: Adaptive Search Intensity Scaling via Open-Web Reinforcement Learning	Wenxuan Shi; Haochen Tan; Chuqiao Kuang; Xiaoguang Li; Xiaozhe Ren; Chen Zhang; Hanting Chen; Yasheng Wang; Lu Hou; Lifeng Shang	arXiv	http://arxiv.org/abs/2505.24332v2	benchmark_sudden; reasoning; definition_theory	all:"emergent abilities" AND all:"large language models" || all:"emergent ability" AND all:"large language models"
arxiv	2505.23653v2	2025	How do Transformers Learn Implicit Reasoning?	Jiaran Ye; Zijun Yao; Zhidian Huang; Liangming Pan; Jinxin Liu; Yushi Bai; Amy Xin; Weichuan Liu; Xiaoyin Che; Lei Hou; Juanzi Li	arXiv	http://arxiv.org/abs/2505.23653v2	mechanism; reasoning	all:"reasoning emerges" AND all:"language model" || all:"reasoning emergence" AND all:"language model"
arxiv	2505.23856v2	2025	OMNIGUARD: An Efficient Approach for AI Safety Moderation Across Languages and Modalities	Sahil Verma; Keegan Hines; Jeff Bilmes; Charlotte Siska; Luke Zettlemoyer; Hila Gonen; Chandan Singh	arXiv	http://arxiv.org/abs/2505.23856v2	mechanism; safety_alignment	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2505.23826v1	2025	FinRipple: Aligning Large Language Models with Financial Market for Event Ripple Effect Awareness	Yuanjian Xu; Jianing Hao; Kunsheng Tang; Jingnan Chen; Anxian Liu; Peng Liu; Guang Zhang	arXiv	http://arxiv.org/abs/2505.23826v1	reasoning; phase_scaling; definition_theory	all:"emergent reasoning" AND all:"language models" || all:"emergent reasoning" AND all:"language model"
arxiv	2505.21298v4	2025	Large Language Models Miss the Multi-Agent Mark	Emanuele La Malfa; Gabriele La Malfa; Samuele Marro; Jie M. Zhang; Elizabeth Black; Michael Luck; Philip Torr; Michael Wooldridge	arXiv	http://arxiv.org/abs/2505.21298v4	phase_scaling; definition_theory	all:"emergent behaviours" AND all:"large language models"
arxiv	2505.20633v1	2025	Test-Time Learning for Large Language Models	Jinwu Hu; Zhitian Zhang; Guohao Chen; Xutao Wen; Chao Shuai; Wei Luo; Bin Xiao; Yuanqing Li; Mingkui Tan	arXiv	http://arxiv.org/abs/2505.20633v1	benchmark_sudden; phase_scaling; definition_theory	all:"emergent capabilities" AND all:"language models" || all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2505.19887v2	2025	Deconstructing Obfuscation: A four-dimensional framework for evaluating Large Language Models assembly code deobfuscation capabilities	Anton Tkachenko; Dmitrij Suskevic; Benjamin Adolphi	arXiv	http://arxiv.org/abs/2505.19887v2	reasoning	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2505.19440v1	2025	The Birth of Knowledge: Emergent Features across Time, Space, and Scale in Large Language Models	Shashata Sawmya; Micah Adler; Nir Shavit	arXiv	http://arxiv.org/abs/2505.19440v1	benchmark_sudden; mechanism; phase_scaling; definition_theory	all:"emergence" AND all:"large language models" || all:"emergent" AND all:"large language model"
arxiv	2505.19147v3	2025	Shifting AI Efficiency From Model-Centric to Data-Centric Compression	Xuyang Liu; Zichen Wen; Shaobo Wang; Junjie Chen; Zhishan Tao; Yubo Wang; Tailai Chen; Xiangqi Jin; Chang Zou; Yiyu Wang; Chenfei Liao; Xu Zheng; Honggang Chen; Weijia Li; Xuming Hu; Conghui He; Linfeng Zhang	arXiv	http://arxiv.org/abs/2505.19147v3	definition_theory	all:"compression" AND all:"emergence" AND all:"language models"
arxiv	2505.18752v2	2025	Unifying Attention Heads and Task Vectors via Hidden State Geometry in In-Context Learning	Haolin Yang; Hakaze Cho; Yiqiao Zhong; Naoya Inoue	arXiv	http://arxiv.org/abs/2505.18752v2	mechanism; icl; safety_alignment	all:"induction heads" AND all:"emergence"
arxiv	2505.18497v3	2025	The Pragmatic Mind of Machines: Tracing the Emergence of Pragmatic Competence in Large Language Models	Kefan Yu; Qingcheng Zeng; Weihao Xuan; Wanxin Li; Jingyi Wu; Rob Voigt	arXiv	http://arxiv.org/abs/2505.18497v3	reasoning; phase_scaling; definition_theory	all:"emergent capabilities" AND all:"large language models" || all:"emergent capability" AND all:"large language models"
arxiv	2505.18373v2	2025	Next-token pretraining implies in-context learning	Paul M. Riechers; Henry R. Bigelow; Eric A. Alt; Adam Shai	arXiv	http://arxiv.org/abs/2505.18373v2	mechanism; reasoning; icl; phase_scaling; definition_theory	all:"induction heads" AND all:"in-context learning" || all:"induction heads" AND all:"emergence"
arxiv	2505.18091v3	2025	Data Mixing Can Induce Phase Transitions in Knowledge Acquisition	Xinran Gu; Kaifeng Lyu; Jiazheng Li; Jingzhao Zhang	arXiv	http://arxiv.org/abs/2505.18091v3	benchmark_sudden; phase_scaling	all:"phase transition" AND all:"language model" || all:"critical" AND all:"language model" AND all:"phase transition"
arxiv	2505.17863v2	2025	The emergence of sparse attention: impact of data distribution and benefits of repetition	Nicolas Zucchet; Francesco d'Angelo; Andrew K. Lampinen; Stephanie C. Y. Chan	arXiv	http://arxiv.org/abs/2505.17863v2	benchmark_sudden; icl; phase_scaling; definition_theory	all:"attention" AND all:"emergence" AND all:"language model"
